protein_filename,length,avg_plddt
AF-P0A7Z0-F1-model_v4.pdb,219,97.75310502283112
AF-P76137-F1-model_v4.pdb,382,90.21083769633513
AF-P76458-F1-model_v4.pdb,220,96.7167272727272
AF-P0A9B2-F1-model_v4.pdb,331,98.34069486404834
AF-P46890-F1-model_v4.pdb,566,89.03358657243813
AF-P52127-F1-model_v4.pdb,538,87.86144981412646
AF-P27431-F1-model_v4.pdb,373,96.90463806970507
AF-P0A7D1-F1-model_v4.pdb,194,97.4980927835051
AF-P75869-F1-model_v4.pdb,209,89.89196172248805
AF-P45551-F1-model_v4.pdb,120,95.24966666666666
AF-P0AFU6-F1-model_v4.pdb,72,78.3698611111111
AF-P52614-F1-model_v4.pdb,375,59.90799999999998
AF-P0AG38-F1-model_v4.pdb,206,82.392427184466
AF-P76498-F1-model_v4.pdb,273,89.88432234432233
AF-P76518-F1-model_v4.pdb,381,96.02918635170606
AF-P0A962-F1-model_v4.pdb,338,96.0510650887574
AF-P0AE16-F1-model_v4.pdb,491,87.99012219959268
AF-C1P621-F1-model_v4.pdb,17,81.8829411764706
AF-P32166-F1-model_v4.pdb,308,92.82168831168838
AF-P0AA80-F1-model_v4.pdb,444,88.00664414414412
AF-P0A7I0-F1-model_v4.pdb,360,88.89997222222226
AF-P0A780-F1-model_v4.pdb,139,94.59330935251796
AF-P76042-F1-model_v4.pdb,430,93.25437209302325
AF-P0A7T3-F1-model_v4.pdb,82,96.41256097560976
AF-P07021-F1-model_v4.pdb,160,90.00493749999998
AF-P0ABG1-F1-model_v4.pdb,285,92.69754385964916
AF-P63746-F1-model_v4.pdb,111,96.73270270270275
AF-P37677-F1-model_v4.pdb,498,94.4383132530121
AF-P36646-F1-model_v4.pdb,400,84.29892499999998
AF-C1P610-F1-model_v4.pdb,23,94.61999999999999
AF-Q47158-F1-model_v4.pdb,150,95.93933333333331
AF-P69931-F1-model_v4.pdb,233,91.1005579399141
AF-P77309-F1-model_v4.pdb,293,90.79518771331055
AF-P75992-F1-model_v4.pdb,90,80.54100000000001
AF-P0AD68-F1-model_v4.pdb,588,90.62207482993203
AF-P75838-F1-model_v4.pdb,586,96.08733788395895
AF-P30125-F1-model_v4.pdb,363,96.51228650137745
AF-P0A6T1-F1-model_v4.pdb,549,98.36795992714025
AF-P77219-F1-model_v4.pdb,165,96.35133333333336
AF-P0ACS5-F1-model_v4.pdb,141,93.07546099290778
AF-P09996-F1-model_v4.pdb,132,87.01545454545452
AF-P37128-F1-model_v4.pdb,191,97.89214659685855
AF-P68206-F1-model_v4.pdb,69,88.32072463768115
AF-P0AEU0-F1-model_v4.pdb,260,93.79676923076921
AF-P0AGE0-F1-model_v4.pdb,178,81.06707865168535
AF-P0AG96-F1-model_v4.pdb,127,79.126062992126
AF-P31663-F1-model_v4.pdb,283,96.97773851590102
AF-P67697-F1-model_v4.pdb,138,96.46876811594204
AF-P76264-F1-model_v4.pdb,188,84.3427127659575
AF-P26365-F1-model_v4.pdb,445,76.59278651685396
AF-P05100-F1-model_v4.pdb,187,97.38245989304819
AF-P45763-F1-model_v4.pdb,387,85.87922480620159
AF-P32160-F1-model_v4.pdb,199,85.52457286432164
AF-P76147-F1-model_v4.pdb,315,87.92415873015871
AF-P46889-F1-model_v4.pdb,1329,66.50976674191124
AF-P31548-F1-model_v4.pdb,232,93.25150862068968
AF-P43533-F1-model_v4.pdb,138,86.04739130434783
AF-P0ABZ6-F1-model_v4.pdb,428,90.046168224299
AF-P05052-F1-model_v4.pdb,249,89.20855421686741
AF-P16926-F1-model_v4.pdb,367,78.44999999999999
AF-P37007-F1-model_v4.pdb,384,86.58812500000003
AF-P58033-F1-model_v4.pdb,66,85.20136363636362
AF-P18956-F1-model_v4.pdb,580,91.61844827586208
AF-P33011-F1-model_v4.pdb,352,87.54443181818188
AF-P23917-F1-model_v4.pdb,302,96.0931456953642
AF-P0ACM5-F1-model_v4.pdb,248,91.0505645161291
AF-P77294-F1-model_v4.pdb,167,91.20910179640721
AF-A5A605-F1-model_v4.pdb,159,70.49421383647798
AF-P0A9J4-F1-model_v4.pdb,303,94.74435643564361
AF-P36655-F1-model_v4.pdb,565,78.0558584070797
AF-P28915-F1-model_v4.pdb,189,85.76719576719576
AF-P33020-F1-model_v4.pdb,362,93.00267955801105
AF-P67444-F1-model_v4.pdb,466,87.55620171673814
AF-P63264-F1-model_v4.pdb,101,93.40861386138617
AF-P76418-F1-model_v4.pdb,334,97.4396407185628
AF-P45531-F1-model_v4.pdb,119,96.11277310924373
AF-P0ADN2-F1-model_v4.pdb,112,82.03151785714286
AF-P0AA49-F1-model_v4.pdb,314,84.18713375796183
AF-P03007-F1-model_v4.pdb,243,88.31456790123451
AF-P0AAL9-F1-model_v4.pdb,109,93.17467889908256
AF-P77295-F1-model_v4.pdb,99,95.9968686868687
AF-P76318-F1-model_v4.pdb,222,94.4590540540541
AF-P64548-F1-model_v4.pdb,172,88.96290697674415
AF-P0A6W5-F1-model_v4.pdb,158,95.46297468354427
AF-P46139-F1-model_v4.pdb,408,87.18504901960786
AF-P37666-F1-model_v4.pdb,324,97.33182098765437
AF-P14081-F1-model_v4.pdb,614,85.54027687296413
AF-P45475-F1-model_v4.pdb,292,96.73318493150683
AF-P0AED0-F1-model_v4.pdb,144,84.54055555555554
AF-P32669-F1-model_v4.pdb,220,98.08490909090912
AF-P75828-F1-model_v4.pdb,552,85.09838768115938
AF-P0DPC9-F1-model_v4.pdb,62,80.6606451612903
AF-P45548-F1-model_v4.pdb,292,97.95421232876711
AF-P76063-F1-model_v4.pdb,98,80.50081632653064
AF-P0DSG9-F1-model_v4.pdb,24,73.31374999999998
AF-P0AES9-F1-model_v4.pdb,110,81.70854545454546
AF-P0DMC5-F1-model_v4.pdb,949,78.85473129610119
AF-P0AF28-F1-model_v4.pdb,216,89.99828703703712
AF-P06710-F1-model_v4.pdb,643,78.58592534992228
AF-P76106-F1-model_v4.pdb,58,95.01948275862068
AF-P0CF54-F1-model_v4.pdb,301,86.75079734219278
AF-P0AE74-F1-model_v4.pdb,487,91.63501026694053
AF-P32108-F1-model_v4.pdb,120,83.13358333333333
AF-P11447-F1-model_v4.pdb,457,95.72352297593004
AF-P0A9X9-F1-model_v4.pdb,70,87.95542857142856
AF-P64619-F1-model_v4.pdb,59,74.37305084745765
AF-P33228-F1-model_v4.pdb,269,79.67204460966542
AF-P0DN74-F1-model_v4.pdb,85,93.51294117647063
AF-P0DPP0-F1-model_v4.pdb,29,84.97862068965517
AF-P60757-F1-model_v4.pdb,299,94.30484949832777
AF-P31553-F1-model_v4.pdb,504,94.672261904762
AF-P0AAF3-F1-model_v4.pdb,504,89.15960317460312
AF-P31992-F1-model_v4.pdb,77,96.55519480519479
AF-P21156-F1-model_v4.pdb,302,91.95314569536428
AF-P0AA78-F1-model_v4.pdb,432,85.52000000000008
AF-P0AAA3-F1-model_v4.pdb,195,89.32215384615377
AF-Q2M7R5-F1-model_v4.pdb,69,83.08826086956522
AF-P0A877-F1-model_v4.pdb,268,95.20966417910458
AF-P0AF32-F1-model_v4.pdb,226,96.4372123893805
AF-P75747-F1-model_v4.pdb,348,86.63247126436781
AF-P0A725-F1-model_v4.pdb,305,95.34449180327871
AF-P0AC88-F1-model_v4.pdb,373,96.90142091152816
AF-P69908-F1-model_v4.pdb,466,95.97433476394849
AF-P0ABQ2-F1-model_v4.pdb,294,98.05636054421767
AF-P46118-F1-model_v4.pdb,289,92.51252595155697
AF-P76459-F1-model_v4.pdb,216,95.96435185185186
AF-Q46798-F1-model_v4.pdb,251,80.53717131474106
AF-P76071-F1-model_v4.pdb,326,92.94999999999999
AF-P28304-F1-model_v4.pdb,327,97.35544342507632
AF-P0DMC7-F1-model_v4.pdb,216,88.61125000000006
AF-P0DSE8-F1-model_v4.pdb,24,79.60333333333332
AF-P16692-F1-model_v4.pdb,252,96.95726190476195
AF-P0AFW4-F1-model_v4.pdb,136,94.76698529411769
AF-Q2EEQ3-F1-model_v4.pdb,106,57.14169811320755
AF-P38683-F1-model_v4.pdb,342,90.50906432748543
AF-P0A6Z3-F1-model_v4.pdb,624,90.1562660256411
AF-P31679-F1-model_v4.pdb,443,87.425282167043
AF-P0A705-F1-model_v4.pdb,890,78.57806741573033
AF-P76544-F1-model_v4.pdb,81,79.3906172839506
AF-P75779-F1-model_v4.pdb,225,96.3604888888889
AF-P37634-F1-model_v4.pdb,280,94.9535714285714
AF-P00805-F1-model_v4.pdb,348,94.74951149425291
AF-P0AFY8-F1-model_v4.pdb,181,88.46132596685085
AF-P42905-F1-model_v4.pdb,133,89.61827067669175
AF-P23325-F1-model_v4.pdb,728,82.39707417582413
AF-P43319-F1-model_v4.pdb,363,84.66837465564736
AF-P0A9R2-F1-model_v4.pdb,71,85.62352112676055
AF-P76053-F1-model_v4.pdb,187,86.5247593582888
AF-P0A8K5-F1-model_v4.pdb,66,94.62106060606058
AF-P0A799-F1-model_v4.pdb,387,96.44498708010343
AF-P0A7M9-F1-model_v4.pdb,70,74.7252857142857
AF-P0AEH5-F1-model_v4.pdb,101,66.40168316831685
AF-P39304-F1-model_v4.pdb,216,96.69907407407406
AF-P24252-F1-model_v4.pdb,169,95.10822485207096
AF-P52061-F1-model_v4.pdb,197,94.89736040609141
AF-P52129-F1-model_v4.pdb,357,89.55887955182071
AF-P76242-F1-model_v4.pdb,393,87.82134860050887
AF-P75980-F1-model_v4.pdb,157,78.76242038216556
AF-P64496-F1-model_v4.pdb,60,80.916
AF-P0AB85-F1-model_v4.pdb,351,90.63507122507127
AF-P0AGH8-F1-model_v4.pdb,319,90.52313479623818
AF-P14377-F1-model_v4.pdb,465,82.40367741935492
AF-P37676-F1-model_v4.pdb,328,94.22606707317068
AF-P00864-F1-model_v4.pdb,883,91.86361268403162
AF-P0ADU7-F1-model_v4.pdb,140,76.85178571428567
AF-P0A9K1-F1-model_v4.pdb,354,74.21084745762711
AF-P00956-F1-model_v4.pdb,938,93.87555437100211
AF-U3PVA8-F1-model_v4.pdb,21,92.20333333333332
AF-Q46939-F1-model_v4.pdb,393,97.63605597964377
AF-P0AEE3-F1-model_v4.pdb,355,87.48005633802816
AF-P55799-F1-model_v4.pdb,218,96.96981651376147
AF-P76115-F1-model_v4.pdb,700,92.588042857143
AF-P77615-F1-model_v4.pdb,332,91.0758734939759
AF-P42598-F1-model_v4.pdb,230,90.74539130434786
AF-P0AAX6-F1-model_v4.pdb,86,77.32162790697673
AF-P75820-F1-model_v4.pdb,276,95.3361956521739
AF-Q2EES0-F1-model_v4.pdb,77,78.61649350649351
AF-P0A823-F1-model_v4.pdb,234,97.04833333333333
AF-P33021-F1-model_v4.pdb,416,92.35754807692311
AF-P46136-F1-model_v4.pdb,293,95.63607508532426
AF-P0AA43-F1-model_v4.pdb,231,95.7545887445887
AF-P0AFF4-F1-model_v4.pdb,418,91.17495215311006
AF-P77766-F1-model_v4.pdb,293,94.40935153583624
AF-P0A6C1-F1-model_v4.pdb,285,97.31778947368419
AF-P28697-F1-model_v4.pdb,161,26.20583850931676
AF-P0AC62-F1-model_v4.pdb,83,92.42602409638555
AF-P0AFR0-F1-model_v4.pdb,301,84.33887043189368
AF-P76611-F1-model_v4.pdb,47,68.41851063829786
AF-P15081-F1-model_v4.pdb,119,83.0616806722689
AF-P0CF57-F1-model_v4.pdb,301,86.35388704318939
AF-P0CF42-F1-model_v4.pdb,121,80.39760330578514
AF-P0ACK2-F1-model_v4.pdb,269,89.77843866171008
AF-P55734-F1-model_v4.pdb,174,92.11155172413793
AF-P0A6P5-F1-model_v4.pdb,490,74.33130612244899
AF-P0ADA3-F1-model_v4.pdb,379,68.73860158311342
AF-P0AA84-F1-model_v4.pdb,413,86.73135593220339
AF-P0ACQ4-F1-model_v4.pdb,305,91.79793442622949
AF-P76194-F1-model_v4.pdb,138,94.97202898550722
AF-P31443-F1-model_v4.pdb,165,85.82618181818182
AF-P15770-F1-model_v4.pdb,272,96.27830882352939
AF-P39393-F1-model_v4.pdb,906,86.21082781456963
AF-P45549-F1-model_v4.pdb,408,96.5921078431372
AF-P0AC65-F1-model_v4.pdb,81,91.8762962962963
AF-P37630-F1-model_v4.pdb,350,93.78482857142863
AF-P39411-F1-model_v4.pdb,170,96.99011764705884
AF-P76630-F1-model_v4.pdb,245,87.91289795918367
AF-P77432-F1-model_v4.pdb,530,95.46205660377363
AF-P69228-F1-model_v4.pdb,240,82.05995833333336
AF-P21515-F1-model_v4.pdb,193,96.60575129533674
AF-P71239-F1-model_v4.pdb,248,91.8147177419355
AF-P0A7R1-F1-model_v4.pdb,149,91.08476510067116
AF-P51024-F1-model_v4.pdb,179,75.218156424581
AF-P37009-F1-model_v4.pdb,348,93.70143678160915
AF-P0ADP0-F1-model_v4.pdb,238,95.43113445378144
AF-P03841-F1-model_v4.pdb,306,81.1371241830066
AF-P39263-F1-model_v4.pdb,506,88.20942687747038
AF-P31062-F1-model_v4.pdb,181,88.74867403314916
AF-P0ABW9-F1-model_v4.pdb,138,87.98753623188408
AF-P64594-F1-model_v4.pdb,154,91.13999999999999
AF-P31460-F1-model_v4.pdb,229,91.84030567685588
AF-P0A7E3-F1-model_v4.pdb,213,94.37765258215964
AF-P0AAY1-F1-model_v4.pdb,127,86.22094488188978
AF-P31441-F1-model_v4.pdb,588,95.43717687074816
AF-P77610-F1-model_v4.pdb,499,89.68803607214429
AF-P37657-F1-model_v4.pdb,523,85.00695984703621
AF-P76192-F1-model_v4.pdb,700,96.88419999999992
AF-C1P617-F1-model_v4.pdb,19,89.0142105263158
AF-P0AFU4-F1-model_v4.pdb,444,86.75013513513503
AF-P34749-F1-model_v4.pdb,412,87.347645631068
AF-P45465-F1-model_v4.pdb,131,88.33030534351144
AF-P52048-F1-model_v4.pdb,425,96.55915294117659
AF-P39394-F1-model_v4.pdb,113,82.59495575221239
AF-P77698-F1-model_v4.pdb,508,80.92456692913385
AF-P75824-F1-model_v4.pdb,322,91.0705900621118
AF-P03813-F1-model_v4.pdb,230,97.20699999999992
AF-P21345-F1-model_v4.pdb,437,87.0590617848971
AF-P37673-F1-model_v4.pdb,155,97.06909677419354
AF-P64435-F1-model_v4.pdb,68,70.67823529411766
AF-P76578-F1-model_v4.pdb,1653,82.66122807017543
AF-Q93K97-F1-model_v4.pdb,209,96.7178468899521
AF-P45562-F1-model_v4.pdb,418,91.03002392344492
AF-P77689-F1-model_v4.pdb,423,94.84586288416075
AF-P75767-F1-model_v4.pdb,302,96.17632450331124
AF-P69829-F1-model_v4.pdb,163,90.93588957055218
AF-P45505-F1-model_v4.pdb,68,79.30220588235296
AF-P0ACF8-F1-model_v4.pdb,137,85.60927007299264
AF-P16525-F1-model_v4.pdb,309,95.27983818770224
AF-P77091-F1-model_v4.pdb,50,73.3528
AF-P0CF69-F1-model_v4.pdb,99,91.61272727272728
AF-P68699-F1-model_v4.pdb,79,91.1373417721519
AF-P39386-F1-model_v4.pdb,410,91.8864878048781
AF-P07648-F1-model_v4.pdb,1122,91.56483065953658
AF-P75821-F1-model_v4.pdb,337,93.67916913946591
AF-P31121-F1-model_v4.pdb,72,66.94791666666669
AF-P0ACY9-F1-model_v4.pdb,96,77.00187500000001
AF-P52037-F1-model_v4.pdb,247,97.72429149797571
AF-P33920-F1-model_v4.pdb,335,92.88934328358212
AF-P0ABR5-F1-model_v4.pdb,453,93.9641059602649
AF-P76502-F1-model_v4.pdb,161,96.74596273291924
AF-P32672-F1-model_v4.pdb,359,91.94362116991645
AF-P09162-F1-model_v4.pdb,127,92.68511811023622
AF-P77616-F1-model_v4.pdb,249,89.78971887550202
AF-P52097-F1-model_v4.pdb,432,93.1086342592593
AF-P0AES2-F1-model_v4.pdb,446,97.88060538116594
AF-P64506-F1-model_v4.pdb,113,90.68256637168138
AF-P0ABC0-F1-model_v4.pdb,126,82.0202380952381
AF-P76524-F1-model_v4.pdb,361,96.96855955678674
AF-P0AEY8-F1-model_v4.pdb,410,93.08946341463425
AF-P0ACJ8-F1-model_v4.pdb,210,94.051619047619
AF-P77704-F1-model_v4.pdb,278,96.39187050359715
AF-P03961-F1-model_v4.pdb,190,95.43636842105263
AF-P09148-F1-model_v4.pdb,348,96.55772988505754
AF-P39414-F1-model_v4.pdb,487,92.52770020533882
AF-P62399-F1-model_v4.pdb,179,89.0363687150838
AF-P32051-F1-model_v4.pdb,1325,90.75153207547163
AF-P0AAH0-F1-model_v4.pdb,257,93.74828793774319
AF-P77444-F1-model_v4.pdb,406,98.06780788177343
AF-P0A6K6-F1-model_v4.pdb,407,96.94909090909087
AF-P60932-F1-model_v4.pdb,273,95.29091575091574
AF-P69924-F1-model_v4.pdb,376,93.21196808510622
AF-P00452-F1-model_v4.pdb,761,93.32130091984234
AF-P0AB06-F1-model_v4.pdb,182,90.43950549450553
AF-P75679-F1-model_v4.pdb,134,75.84007462686566
AF-P16659-F1-model_v4.pdb,572,95.37867132867125
AF-P0DP69-F1-model_v4.pdb,206,71.64640776699031
AF-P0A7J0-F1-model_v4.pdb,217,96.35161290322584
AF-P39274-F1-model_v4.pdb,90,97.04066666666671
AF-P0AFP6-F1-model_v4.pdb,247,97.90874493927129
AF-P0AAU7-F1-model_v4.pdb,97,83.92701030927833
AF-P75799-F1-model_v4.pdb,303,91.0018151815182
AF-P76509-F1-model_v4.pdb,91,91.48879120879118
AF-P0CE48-F1-model_v4.pdb,394,91.52093908629442
AF-P0A8J4-F1-model_v4.pdb,87,86.7109195402299
AF-P32710-F1-model_v4.pdb,552,91.70081521739121
AF-P37669-F1-model_v4.pdb,331,93.74770392749247
AF-P24244-F1-model_v4.pdb,30,85.54799999999999
AF-P16528-F1-model_v4.pdb,274,88.19835766423361
AF-P0AAT4-F1-model_v4.pdb,415,89.29197590361447
AF-P64526-F1-model_v4.pdb,64,83.01390625000002
AF-P76403-F1-model_v4.pdb,453,84.14083885209715
AF-P0AA99-F1-model_v4.pdb,246,87.26556910569106
AF-P0ABD8-F1-model_v4.pdb,156,81.43788461538462
AF-P0A7F6-F1-model_v4.pdb,264,87.9108333333333
AF-P26608-F1-model_v4.pdb,136,89.18977941176468
AF-P76176-F1-model_v4.pdb,273,89.74168498168495
AF-P75785-F1-model_v4.pdb,527,92.00049335863376
AF-P0A9C5-F1-model_v4.pdb,469,96.06420042643924
AF-P31135-F1-model_v4.pdb,317,89.03003154574135
AF-P64567-F1-model_v4.pdb,43,65.90418604651163
AF-P0A988-F1-model_v4.pdb,366,95.39868852459018
AF-P19636-F1-model_v4.pdb,295,91.65793220338985
AF-P39177-F1-model_v4.pdb,142,88.77915492957743
AF-P0A9B6-F1-model_v4.pdb,339,97.12690265486727
AF-P65290-F1-model_v4.pdb,172,65.2297674418605
AF-P76658-F1-model_v4.pdb,477,90.72020964360586
AF-P45956-F1-model_v4.pdb,94,96.06670212765955
AF-P0AFE4-F1-model_v4.pdb,100,95.00180000000002
AF-P23930-F1-model_v4.pdb,512,94.94613281249997
AF-P76552-F1-model_v4.pdb,408,90.78142156862745
AF-P0CF89-F1-model_v4.pdb,383,88.63530026109665
AF-P08394-F1-model_v4.pdb,1180,89.05593220338977
AF-P06611-F1-model_v4.pdb,249,96.63489959839355
AF-P42912-F1-model_v4.pdb,251,92.11605577689245
AF-P52128-F1-model_v4.pdb,87,87.71436781609196
AF-P69801-F1-model_v4.pdb,266,85.25958646616542
AF-P0AEI1-F1-model_v4.pdb,474,90.86584388185653
AF-P76097-F1-model_v4.pdb,447,91.30821029082783
AF-P77694-F1-model_v4.pdb,547,90.83773308957954
AF-P41441-F1-model_v4.pdb,398,85.44484924623113
AF-P45463-F1-model_v4.pdb,310,92.2719677419355
AF-P0AGC3-F1-model_v4.pdb,645,94.15305426356588
AF-P11557-F1-model_v4.pdb,428,59.581682242990624
AF-P40710-F1-model_v4.pdb,236,86.73724576271185
AF-P23481-F1-model_v4.pdb,205,87.59312195121953
AF-P63224-F1-model_v4.pdb,192,98.09166666666663
AF-P0AAI9-F1-model_v4.pdb,309,97.52216828478966
AF-P33018-F1-model_v4.pdb,278,98.12402877697842
AF-P39375-F1-model_v4.pdb,130,84.95992307692308
AF-P30011-F1-model_v4.pdb,297,96.19447811447812
AF-P0AG78-F1-model_v4.pdb,329,95.12492401215806
AF-P0C8J8-F1-model_v4.pdb,420,96.18447619047623
AF-P06282-F1-model_v4.pdb,251,94.59856573705181
AF-P75831-F1-model_v4.pdb,648,86.54782407407421
AF-P76275-F1-model_v4.pdb,63,84.17396825396821
AF-P39362-F1-model_v4.pdb,210,96.93933333333334
AF-P76113-F1-model_v4.pdb,345,96.46582608695658
AF-P56100-F1-model_v4.pdb,37,84.38162162162159
AF-Q46920-F1-model_v4.pdb,282,94.27301418439723
AF-P27843-F1-model_v4.pdb,126,88.75849206349204
AF-P37596-F1-model_v4.pdb,377,96.85578249336874
AF-P07003-F1-model_v4.pdb,572,94.7518181818182
AF-P0A763-F1-model_v4.pdb,143,97.17608391608394
AF-P29018-F1-model_v4.pdb,588,89.70100340136052
AF-G3MTW7-F1-model_v4.pdb,29,89.81241379310345
AF-P0DSF3-F1-model_v4.pdb,34,71.78617647058825
AF-P76062-F1-model_v4.pdb,158,84.00455696202533
AF-P52073-F1-model_v4.pdb,350,94.77602857142853
AF-P25397-F1-model_v4.pdb,197,97.2541116751269
AF-P37056-F1-model_v4.pdb,274,81.2333576642336
AF-P76073-F1-model_v4.pdb,77,84.3903896103896
AF-P77858-F1-model_v4.pdb,315,92.4928253968254
AF-P15254-F1-model_v4.pdb,1295,96.93386872586875
AF-P0AAM3-F1-model_v4.pdb,90,86.64144444444446
AF-P0A7Z4-F1-model_v4.pdb,329,84.76711246200605
AF-P07862-F1-model_v4.pdb,306,94.87330065359474
AF-P24181-F1-model_v4.pdb,1034,88.68127659574466
AF-P33368-F1-model_v4.pdb,253,97.25071146245057
AF-P18390-F1-model_v4.pdb,164,75.93189024390249
AF-P76170-F1-model_v4.pdb,113,83.63141592920354
AF-P0A9J6-F1-model_v4.pdb,309,95.4053074433657
AF-P76076-F1-model_v4.pdb,108,90.95055555555555
AF-P76114-F1-model_v4.pdb,221,93.83416289592759
AF-P0AAC8-F1-model_v4.pdb,107,93.98028037383175
AF-P36677-F1-model_v4.pdb,122,86.21008196721316
AF-P46187-F1-model_v4.pdb,159,73.52320754716979
AF-Q46897-F1-model_v4.pdb,199,95.21190954773868
AF-P37661-F1-model_v4.pdb,563,90.84831261101237
AF-P28905-F1-model_v4.pdb,147,95.95931972789113
AF-P0ADI4-F1-model_v4.pdb,285,95.46687719298245
AF-P76621-F1-model_v4.pdb,325,92.43775384615383
AF-P0A6V1-F1-model_v4.pdb,431,93.1722737819026
AF-P16679-F1-model_v4.pdb,226,94.93827433628317
AF-P0AC28-F1-model_v4.pdb,182,94.75901098901096
AF-P76394-F1-model_v4.pdb,153,88.76869281045754
AF-P76268-F1-model_v4.pdb,263,91.65840304182512
AF-P0ADV7-F1-model_v4.pdb,211,91.73962085308054
AF-P0ADB4-F1-model_v4.pdb,41,86.6836585365854
AF-P76342-F1-model_v4.pdb,334,88.91431137724554
AF-P77239-F1-model_v4.pdb,407,86.70484029484034
AF-P09151-F1-model_v4.pdb,523,91.29204588910152
AF-P77522-F1-model_v4.pdb,495,82.88480808080789
AF-P45795-F1-model_v4.pdb,85,93.46600000000001
AF-P27248-F1-model_v4.pdb,364,97.11950549450543
AF-P78055-F1-model_v4.pdb,220,98.45740909090902
AF-P45848-F1-model_v4.pdb,631,76.73839936608556
AF-P31471-F1-model_v4.pdb,389,94.49534704370186
AF-P42913-F1-model_v4.pdb,194,90.14592783505161
AF-Q47688-F1-model_v4.pdb,381,86.17690288713911
AF-P0AA67-F1-model_v4.pdb,295,80.53837288135601
AF-P64445-F1-model_v4.pdb,85,93.27705882352943
AF-P32685-F1-model_v4.pdb,90,77.41933333333336
AF-P0A7H3-F1-model_v4.pdb,242,93.28264462809913
AF-P33136-F1-model_v4.pdb,511,94.5739334637965
AF-P75719-F1-model_v4.pdb,153,92.6990196078432
AF-P0ABG4-F1-model_v4.pdb,414,85.2967632850241
AF-P0AAX3-F1-model_v4.pdb,86,77.58709302325583
AF-P77256-F1-model_v4.pdb,326,96.01613496932518
AF-P63020-F1-model_v4.pdb,191,84.93246073298428
AF-P76061-F1-model_v4.pdb,44,84.53386363636365
AF-P75620-F1-model_v4.pdb,72,63.65625
AF-A5A611-F1-model_v4.pdb,57,74.80877192982459
AF-P29744-F1-model_v4.pdb,317,93.80921135646688
AF-P33931-F1-model_v4.pdb,207,93.20429951690816
AF-P38038-F1-model_v4.pdb,599,90.44432387312182
AF-P32721-F1-model_v4.pdb,510,87.74545098039218
AF-P77748-F1-model_v4.pdb,1018,93.83869351669937
AF-P33927-F1-model_v4.pdb,647,92.02459041731062
AF-P00909-F1-model_v4.pdb,453,96.15061810154536
AF-P02921-F1-model_v4.pdb,473,67.85065539112053
AF-P0AC35-F1-model_v4.pdb,201,97.24577114427859
AF-P23256-F1-model_v4.pdb,390,97.40533333333329
AF-P39160-F1-model_v4.pdb,486,97.08446502057619
AF-P60340-F1-model_v4.pdb,314,95.55474522293002
AF-P19318-F1-model_v4.pdb,514,93.17665369649804
AF-P03819-F1-model_v4.pdb,620,83.23727419354833
AF-P76127-F1-model_v4.pdb,71,82.98521126760564
AF-P0ADW3-F1-model_v4.pdb,132,77.27454545454547
AF-P0AF76-F1-model_v4.pdb,133,94.66563909774433
AF-P52135-F1-model_v4.pdb,155,87.90600000000002
AF-P77409-F1-model_v4.pdb,261,88.31432950191567
AF-P75728-F1-model_v4.pdb,391,90.15948849104858
AF-C1P613-F1-model_v4.pdb,26,88.72538461538463
AF-P0ABM1-F1-model_v4.pdb,245,91.12518367346934
AF-P0AB10-F1-model_v4.pdb,187,89.3267914438503
AF-P31463-F1-model_v4.pdb,319,90.80388714733542
AF-P45544-F1-model_v4.pdb,243,89.73341563786012
AF-P37675-F1-model_v4.pdb,425,89.3879764705882
AF-P75770-F1-model_v4.pdb,318,84.94471698113207
AF-P0AC26-F1-model_v4.pdb,268,95.79011194029854
AF-P25553-F1-model_v4.pdb,479,98.40405010438407
AF-P02924-F1-model_v4.pdb,329,94.40063829787236
AF-P07821-F1-model_v4.pdb,265,92.41509433962268
AF-P0AAC4-F1-model_v4.pdb,234,91.2585042735043
AF-Q47710-F1-model_v4.pdb,99,81.94383838383837
AF-P0A935-F1-model_v4.pdb,365,91.0216438356164
AF-P23886-F1-model_v4.pdb,573,89.43129144851648
AF-P77541-F1-model_v4.pdb,296,96.4061824324324
AF-P39297-F1-model_v4.pdb,109,91.46330275229356
AF-P36929-F1-model_v4.pdb,429,96.15484848484846
AF-P42590-F1-model_v4.pdb,477,90.13320754716982
AF-P08194-F1-model_v4.pdb,452,84.74865044247781
AF-P0C079-F1-model_v4.pdb,79,88.12126582278482
AF-P77756-F1-model_v4.pdb,231,92.2842424242424
AF-P52095-F1-model_v4.pdb,713,94.25778401122024
AF-P0ACL0-F1-model_v4.pdb,252,92.38249999999998
AF-P0AGF4-F1-model_v4.pdb,491,90.27810590631375
AF-P0AEE8-F1-model_v4.pdb,278,90.4991007194244
AF-P46474-F1-model_v4.pdb,1266,84.59503949447071
AF-P36999-F1-model_v4.pdb,269,93.19999999999997
AF-Q46820-F1-model_v4.pdb,639,94.01687010954623
AF-P0AGG4-F1-model_v4.pdb,139,95.48194244604315
AF-P0A6Z6-F1-model_v4.pdb,133,90.20661654135338
AF-P0A9H7-F1-model_v4.pdb,382,92.7600261780104
AF-P0AAV0-F1-model_v4.pdb,97,89.84783505154643
AF-P32695-F1-model_v4.pdb,345,93.19411594202897
AF-P52076-F1-model_v4.pdb,219,93.63844748858445
AF-P39832-F1-model_v4.pdb,261,89.80850574712638
AF-P0DSE4-F1-model_v4.pdb,31,69.1041935483871
